명칭,종별,전체,전화번호,도로명주소,x,y
동호내과의원,의원,0,053-961-3399,대구광역시 동구 동호로 75 (신서동),128.725075244,35.866356295
최내과의원,의원,0,053-985-9966,대구광역시 동구 동촌로 206 (방촌동),128.662959005,35.882276366
동호정형외과의원,의원,0,053-965-1119,"대구광역시 동구 동부로 59, 송원빌딩 1,4층 (신천동)",128.618980229,35.875165741
맑은안과의원,의원,0,053-984-1002,대구광역시 동구 동촌로 217 (방촌동),128.664228324,35.882259011
이용환내과의원,의원,0,053-961-8575,"대구광역시 동구 동호로 79, 동원빌딩 201호 (신서동)",128.725557085,35.866506024
방촌내과의원,의원,0,053-983-7530,대구광역시 동구 동촌로 268 (방촌동),128.668885278,35.879752184
도현철신경과의원,의원,0,053-957-7001,"대구광역시 동구 아양로 198, 2층 (효목동)",128.634726556,35.885606518
동호파티마산부인과의원,의원,0,053-965-8500,대구광역시 동구 금강로 6 (동호동),128.723953405,35.867152201
주희연합소아과의원,의원,0,053-962-8275,대구광역시 동구 금강로 2 (동호동),128.723874815,35.867309557
김광석이비인후과의원,의원,0,053-964-5082,대구광역시 동구 율하동로24길 7 (신기동),128.702990697,35.869908388
강남아이산부인과의원,의원,7,053-959-3555,대구광역시 동구 아양로 82-1 (신암동),128.622954033,35.882851678
고은미산부인과의원,의원,0,053-952-7900,대구광역시 동구 신암남로 183 (신암동),128.632663492,35.885304089
새동촌정신과의원,의원,0,053-982-2345,대구광역시 동구 동촌로 179 (방촌동),128.660104166,35.883718351
삼성연합의원,의원,0,053-985-1260,대구광역시 동구 동촌로 41 (입석동),128.647580886,35.890100196
새삼성연합의원,의원,0,053-745-7588,대구광역시 동구 동부로30길 63 (신천동),128.629089721,35.871412108
현대산부인과의원,의원,1,053-955-5400,대구광역시 동구 신암남로 177 (신암동),128.632421288,35.884967881
경대연합남성비뇨기과의원,의원,0,053-965-7575,대구광역시 동구 율하동로23길 2 (신기동),128.701769766,35.870035749
반야월정신건강의학과의원,의원,0,053-961-7292,"대구광역시 동구 안심로 368, 6층 (신서동, 남일빌딩)",128.724612828,35.867873232
동대구원내과의원,의원,0,053-944-7500,"대구광역시 동구 아양로 178, 2층 (신암동)",128.632565730,35.885399559
대구서광의원,의원,0,053-962-7507,"대구광역시 동구 율하동로 135, 2층 (신기동)",128.702373606,35.871584472
평화연합정형외과의원,의원,2,053-955-9119,"대구광역시 동구 아양로 40, 1,4층 (신암동, 유성빌딩)",128.618499767,35.881716193
가톨릭신경외과의원,의원,29,053-941-3119,대구광역시 동구 아양로 56 (신암동),128.620254970,35.882076149
경대여성산부인과의원,의원,7,053-982-2242,"대구광역시 동구 동촌로 303, 2,3,4,6층 (방촌동)",128.672887641,35.879154490
김무현안과의원,의원,0,053-965-9515,대구광역시 동구 안심로 366 (신서동),128.724368456,35.867763931
수엘비뇨기과의원,의원,0,053-965-2003,"대구광역시 동구 안심로 366, 2층 (신서동)",128.724368456,35.867763931
행복플러스이비인후과의원,의원,0,053-246-8575,"대구광역시 동구 동촌로 228, 3층 (방촌동)",128.664958152,35.881366615
최경희소아과의원,의원,0,053-982-8275,"대구광역시 동구 화랑로80길 18, 2층 (방촌동)",128.668159327,35.875081335
우리연합의원,의원,0,053-981-7565,"대구광역시 동구 팔공로 127, 4층 (불로동)",128.640686877,35.910226478
방촌동산정형외과의원,의원,23,053-986-6911,"대구광역시 동구 동촌로 238, 1.4.5층 (방촌동)",128.665896858,35.880893069
굿모닝연합의원,의원,0,053-964-3511,대구광역시 동구 율하동로24길 39 (신기동),128.706824921,35.869744538
안심가톨릭연합의원,의원,0,053-961-8275,"대구광역시 동구 경안로 728, 2층 (동호동)",128.714053139,35.867130792
불로연합의원,의원,0,053-984-2525,대구광역시 동구 팔공로 148 (불로동),128.641389290,35.911862184
맥이비인후과의원,의원,0,053-962-0101,"대구광역시 동구 안심로 366, 4층 (신서동)",128.724368456,35.867763931
제일연합의원,의원,0,053-984-0075,"대구광역시 동구 해동로 39, 2층 (지저동)",128.637724275,35.894450275
라임비뇨기과의원,의원,0,053-955-7600,"대구광역시 동구 아양로 81, 6층 (신암동)",128.622724143,35.883389824
참고운피부과의원,의원,0,053-944-7701,"대구광역시 동구 신암남로 183, 2층 (신암동)",128.632663492,35.885304089
방촌속시원내과의원,의원,0,053-986-0202,"대구광역시 동구 동촌로 238, 2층 (방촌동)",128.665896858,35.880893069
정지영산부인과의원,의원,0,053-984-3400,"대구광역시 동구 동촌로 242, 다산빌딩 3층 302호 (방촌동)",128.666092938,35.880881935
해맑은소아청소년과의원,의원,0,053-944-8275,"대구광역시 동구 아양로 40, 2층 (신암동)",128.618499767,35.881716193
방촌연합의원,의원,0,053-986-6680,"대구광역시 동구 동촌로 211, 2,3층 (방촌동)",128.663726109,35.882499970
김종일제통의원,의원,0,053-952-8275,"대구광역시 동구 신암로 100, 6층 (신암동)",128.611015467,35.879653880
덕재내과의원,의원,0,053-953-2277,"대구광역시 동구 신암로 100, 201호 (신암동)",128.611015467,35.879653880
아이숲연합소아청소년과의원,의원,0,053-962-9119,"대구광역시 동구 안심로22길 56, 느티타워 3층 (율하동)",128.697810764,35.863146332
굿모닝이비인후과의원,의원,0,053-964-7575,"대구광역시 동구 안심로22길 60, 동흥메디칼 2층 202호 (율하동)",128.698366099,35.863096733
신기한속내과연합의원,의원,0,053-963-8275,"대구광역시 동구 율하동로8길 73, 2,4,5층 (율하동)",128.702179776,35.864356491
율하송이비인후과의원,의원,0,053-964-8275,"대구광역시 동구 안심로22길 40, 302호 (율하동, 우석타워)",128.694532224,35.863516105
삼성연합비뇨기과의원,의원,0,053-961-4567,"대구광역시 동구 안심로22길 40, 202호 (율하동, 우석타워)",128.694532224,35.863516105
율하삼성안과의원,의원,0,053-964-8575,"대구광역시 동구 안심로22길 60, 동흥메디칼 301호 (율하동)",128.698366099,35.863096733
한승범내과의원,의원,0,053-941-1870,"대구광역시 동구 신암로 98, 2층 (신암동)",128.610806618,35.879434271
동대구에스미의원,의원,0,053-952-2590,"대구광역시 동구 동촌로 227, 3층 (방촌동)",128.665486112,35.881751153
강지원이비인후과의원,의원,1,053-958-7585,"대구광역시 동구 신암로 100, 301호 (신암동)",128.611015467,35.879653880
다나산부인과의원,의원,1,053-941-7500,"대구광역시 동구 신암로 98, 3층 (신암동)",128.610806618,35.879434271
연세(美)사랑의원,의원,0,053-982-8575,"대구광역시 동구 동촌로 242, 다산빌딩 6층 601호 (방촌동)",128.666092938,35.880881935
이지민산부인과의원,의원,0,053-965-8181,"대구광역시 동구 안심로 106, 301호 (율하동, 메디원타워)",128.696203002,35.866973410
경대연합정형외과의원,의원,0,053-986-5911,"대구광역시 동구 해동로 7, 1~4층 (지저동)",128.638212480,35.897365611
삼성마취통증의학과의원,의원,0,053-986-0030,"대구광역시 동구 동촌로 231, 2층 (방촌동)",128.665870406,35.881654156
다사랑의원,의원,0,053-607-2750,"대구광역시 동구 안심로 80, 3층 (율하동, 롯데쇼핑프라자)",128.693273258,35.868430753
율하경대연합정형외과의원,의원,16,053-961-9118,"대구광역시 동구 율하동로 46, 1층, 2층,4층 (율하동)",128.701463140,35.863581330
한마음연합소아청소년과이비인후과의원,의원,0,053-961-2962,"대구광역시 동구 안심로22길 46, 201호 (율하동)",128.696363946,35.863367605
참소중한당신정신과의원,의원,0,053-752-2351,"대구광역시 동구 화랑로 109, 4층 (효목동)",128.638533307,35.873268307
세명이비인후과의원,의원,0,053-431-7582,"대구광역시 동구 동부로 26, 2층 204,205호 (신천동, 신천휴먼시아5단지상가)",128.615161200,35.873758233
공군11전투비행단항공의무전대의원,의원,0,053-989-2969(57),대구광역시 동구 검사동 304-220(검사동),0,0
가톨릭연합안과의원,의원,1,053-963-0075,"대구광역시 동구 안심로 106, 2층 203호 (율하동)",128.696203002,35.866973410
햇살소아청소년과의원,의원,0,053-427-7995,"대구광역시 동구 동부로 26, 303, 304호 (신천동, 신천휴먼시아5단지상가)",128.615161200,35.873758233
로제피부과의원,의원,0,053-965-1474~5,"대구광역시 동구 안심로 106, 3층 303호 (율하동)",128.696203002,35.866973410
삼성연합마취통증의학과의원,의원,0,053-982-1919,"대구광역시 동구 팔공로 149, 1층 (불로동)",128.640763703,35.912045019
서울성모속맑은내과의원,의원,0,053-428-9797,"대구광역시 동구 동부로 19, 2층 (신천동)",128.614801603,35.874318081
한결같은의원,의원,0,053-965-1441,"대구광역시 동구 안심로 389-2, 2층 (신서동, 이마트반야월점)",128.727433763,35.870865816
동호소아청소년과의원,의원,0,053-965-7557,"대구광역시 동구 금강로 17, 1층 (신서동, 대유빌딩)",128.724942014,35.866519991
경대연합시원한속내과의원,의원,0,053-961-5400,"대구광역시 동구 경안로 791, 2층 (각산동)",128.713623696,35.872842029
김영민소아청소년과의원,의원,0,053-963-1338,대구광역시 동구 반야월로28길 66 (신기동),128.703405825,35.869896823
황금빛학문외과의원,의원,9,053-939-7275,"대구광역시 동구 아양로 200, 3층 (효목동)",128.634930574,35.885630785
동수김원호내과의원,의원,0,053-941-0503,"대구광역시 동구 아양로 59, 2층 (신암동, 동수빌딩)",128.620458401,35.882686422
장수연합의원,의원,0,053-983-9923,대구광역시 동구 팔공로 144 (불로동),128.641365822,35.911537764
등푸른연합신경외과의원,의원,16,053-965-7588,"대구광역시 동구 안심로 106, 201호,202호,403호 (율하동)",128.696203002,35.866973410
속안심내과연합의원,의원,0,053-965-6633,"대구광역시 동구 안심로 366, 5,6층 (신서동)",128.724368456,35.867763931
수비뇨기과의원,의원,0,053-961-6611,대구광역시 동구 안심로 54 (율하동),128.691643992,35.870268165
김태완신경과의원,의원,0,053-584-2005,"대구광역시 동구 아양로 200, 4층 (효목동)",128.634930574,35.885630785
등편한재활의학과의원,의원,0,053-985-0075,"대구광역시 동구 동촌로 225, 3층 (방촌동)",128.665060483,35.881909167
속시원장내과의원,의원,0,053-983-8275,"대구광역시 동구 팔공로 149, 2층 (불로동)",128.640763703,35.912045019
방촌사랑마취통증의학과의원,의원,0,053-985-6730,"대구광역시 동구 동촌로 228, 4층 (방촌동)",128.664958152,35.881366615
수산부인과의원,의원,0,053-961-7733,"대구광역시 동구 안심로 54, 1층 (율하동)",128.691643992,35.870268165
건강플러스연합의원,의원,0,053-269-8275,"대구광역시 동구 안심로22길 40-7, 2층 (율하동, 동흥빌딩)",128.694532224,35.863516105
이시아이비인후과의원,의원,0,053-985-7585,"대구광역시 동구 팔공로51길 17, 304호 (봉무동)",128.639001775,35.922855146
영이비인후과의원,의원,0,053-746-7585,"대구광역시 동구 효목로 39-1, 2층 (효목동, 창림빌딩)",128.639491537,35.876972090
(VOM)봄안과의원,의원,0,053-963-9991,"대구광역시 동구 안심로 58, 3층 (율하동, 율하메디빌)",128.691966482,35.869938305
유진병리과의원,의원,0,053-765-2626,"대구광역시 동구 동부로22길 82, 7층 (신천동)",128.627054240,35.869237310
이시아튼튼소아청소년과의원,의원,0,053-938-1077,대구광역시 동구 팔공로51길 33 (봉무동),128.637153001,35.922863870
바른몸의원,의원,0,053-955-3755,"대구광역시 동구 아양로 48, 2층 (신암동)",128.619339680,35.881873319
이시아연합속내과의원,의원,0,053-986-7585,"대구광역시 동구 팔공로51길 17, 301호 (봉무동)",128.639001775,35.922855146
수이비인후과의원,의원,0,053-984-7588,"대구광역시 동구 팔공로51길 15-5, 204호 (봉무동, 고은타운)",128.639689958,35.922484323
진내과의원,의원,0,053-939-1190,"대구광역시 동구 아양로 206, 2층 (효목동)",128.635484057,35.885740579
박영우정신건강의학과의원,의원,0,053-742-8822,대구광역시 동구 아양로 51-1 (신암동),128.619750654,35.882467678
파티마연합정형외과의원,의원,17,053-248-0119,대구광역시 동구 신암로 80 (신암동),128.609387568,35.878268107
전이비인후과의원,의원,0,053-961-7585,대구광역시 동구 이노밸리로 162 (각산동),128.714909425,35.878527385
라온가정의학과의원,의원,0,053-939-4562,대구광역시 동구 신암로18길 12-1 (신천동),128.611935604,35.877598987
의료법인마리아의료재단 마리아의원,의원,0,053-943-6555,"대구광역시 동구 동부로22길 2, 4(401),7,8층 (신천동)",128.626750500,35.876217260
기분좋은속연합내과의원,의원,0,053-985-7582,대구광역시 동구 해동로 6 (지저동),128.637730912,35.897463472
예재호내과의원,의원,0,053-964-6200,"대구광역시 동구 이노밸리로 321, 203호 (신서동)",128.732173396,35.878152188
현대연합365의원,의원,0,053-253-7510,"대구광역시 동구 국채보상로159길 8, 2층 (신천동)",128.616051572,35.868474336
